description,title,price,category,image
A3-23,Решетка для мясорубки с ножом в комплекте мелкий - A3-23,63.439999999999998,"Кухонные принадлежности, Кухонные принадлежности > Мясорубки и принадлежности к ним",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0b5d188d0b5d182d0bad0b0-d0b4d0bbd18f-d0bcd18fd181d0bed180d183d0b1d0bad0b8-d181-d0bdd0bed0b6d0bed0bc-d0b2-d0bad0bed0bcd0bfd0bbd0b5.jpg
00.1 спец,Ёмкость контейнер для спецей 4/1 прозрачный,300,,https://hoz-mos.ru/wp-content/uploads/2023/10/d191d0bcd0bad0bed181d182d18c-d0bad0bed0bdd182d0b5d0b9d0bdd0b5d180-d0b4d0bbd18f-d181d0bfd0b5d186d0b5d0b9-4-1-d0bfd180d0bed0b7d180d0b0d187.jpg
Y-013,Решетка для стейк барбекю из нержавеющей стали размер 230X460мм Y-013 (10шт),1606.5,"Товары для дома и дачи > Все для пикника, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0b5d188d0b5d182d0bad0b0-d0b4d0bbd18f-d181d182d0b5d0b9d0ba-d0b1d0b0d180d0b1d0b5d0bad18e-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18e.jpg
Y-014,Решетка для стейк барбекю из нержавеющей стали размер 440х460мм Y-014 (10шт),717886800000,"Товары для дома и дачи > Все для пикника, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0b5d188d0b5d182d0bad0b0-d0b4d0bbd18f-d181d182d0b5d0b9d0ba-d0b1d0b0d180d0b1d0b5d0bad18e-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18e-2.jpg
668-052,ЕРМАК Гвоздодер усиленный 600х29х15,381,"Электротовары и ремонт > Строительные инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2023/10/d0b5d180d0bcd0b0d0ba-d0b3d0b2d0bed0b7d0b4d0bed0b4d0b5d180-d183d181d0b8d0bbd0b5d0bdd0bdd18bd0b9-600d18529d18515.jpg
MS-19,Решетка мясорубки № 4,217.50999999999999,"Кухонные принадлежности, Кухонные принадлежности > Мясорубки и принадлежности к ним",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0b5d188d0b5d182d0bad0b0-d0bcd18fd181d0bed180d183d0b1d0bad0b8-e28496-4.jpg
R-002,Решетка универсальная  для барбекю RoseNpik 42х32см. (22шт),390,"Товары для дома и дачи > Все для пикника, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0b5d188d0b5d182d0bad0b0-d183d0bdd0b8d0b2d0b5d180d181d0b0d0bbd18cd0bdd0b0d18f-d0b4d0bbd18f-d0b1d0b0d180d0b1d0b5d0bad18e-rosenpik-42.jpg
R-004,Решетка универсальная R004 (12шт),422.73000000000002,"Товары для дома и дачи > Все для пикника, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0b5d188d0b5d182d0bad0b0-d183d0bdd0b8d0b2d0b5d180d181d0b0d0bbd18cd0bdd0b0d18f-r004-12d188d182.jpg
662-162,"ЕРМАК Кирка, деревянная рукоятка, 2000 г",957,"Электротовары и ремонт > Строительные инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2023/10/d0b5d180d0bcd0b0d0ba-d0bad0b8d180d0bad0b0-d0b4d0b5d180d0b5d0b2d18fd0bdd0bdd0b0d18f-d180d183d0bad0bed18fd182d0bad0b0-2000-d0b3.jpg
R-003,Решетка универсальная RoseNpik для барбекю плоская R-003 (12шт),401.94,"Товары для дома и дачи > Все для пикника, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0b5d188d0b5d182d0bad0b0-d183d0bdd0b8d0b2d0b5d180d181d0b0d0bbd18cd0bdd0b0d18f-rosenpik-d0b4d0bbd18f-d0b1d0b0d180d0b1d0b5d0bad18e-d0bf.jpg
662-012,"ЕРМАК Киянка, белая резина, фибергласовая обрезиненная рукоятка 225гр",190.31999999999999,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d0b5d180d0bcd0b0d0ba-d0bad0b8d18fd0bdd0bad0b0-d0b1d0b5d0bbd0b0d18f-d180d0b5d0b7d0b8d0bdd0b0-d184d0b8d0b1d0b5d180d0b3d0bbd0b0d181d0be.jpg
R-001,Решетка универсальная для барбекю RoseNpik 32х26 см.(18шт),360,"Товары для дома и дачи > Все для пикника, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0b5d188d0b5d182d0bad0b0-d183d0bdd0b8d0b2d0b5d180d181d0b0d0bbd18cd0bdd0b0d18f-d0b4d0bbd18f-d0b1d0b0d180d0b1d0b5d0bad18e-rosenpik-32.jpg
766-079,"ЕРМАК Ключ баллонный крестовой, 17-19-21мм, 14, усиленный, сатин, SJ012P",357.68000000000001,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2023/10/d0b5d180d0bcd0b0d0ba-d0bad0bbd18ed187-d0b1d0b0d0bbd0bbd0bed0bdd0bdd18bd0b9-d0bad180d0b5d181d182d0bed0b2d0bed0b9-17-19-21d0bcd0bc-14-d183.jpg
MS-16,Решетка №1 для мясорубки   - MS-16,217.50999999999999,"Кухонные принадлежности, Кухонные принадлежности > Мясорубки и принадлежности к ним",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0b5d188d0b5d182d0bad0b0-e284961-d0b4d0bbd18f-d0bcd18fd181d0bed180d183d0b1d0bad0b8-ms-16.jpg
766-080,"ЕРМАК Ключ баллонный телескопический со сменными головками 17/19, 21/23мм",607.70000000000005,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2023/10/d0b5d180d0bcd0b0d0ba-d0bad0bbd18ed187-d0b1d0b0d0bbd0bbd0bed0bdd0bdd18bd0b9-d182d0b5d0bbd0b5d181d0bad0bed0bfd0b8d187d0b5d181d0bad0b8.jpg
655-007,ЕРМАК Ключ разводной 150мм с обрезиненной ручкой,191.66,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d0b5d180d0bcd0b0d0ba-d0bad0bbd18ed187-d180d0b0d0b7d0b2d0bed0b4d0bdd0bed0b9-150d0bcd0bc-d181-d0bed0b1d180d0b5d0b7d0b8d0bdd0b5d0bdd0bdd0be.jpg
лб-114,Рожок для обуви - лб-114,183.97,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b6d0bed0ba-d0b4d0bbd18f-d0bed0b1d183d0b2d0b8-d0bbd0b1-114.jpg
,ЕРМАК Ключ разводной 200мм,205,,
655-091,ЕРМАК Ключ разводной 200мм с обрезиненной ручкой,304.51999999999998,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d0b5d180d0bcd0b0d0ba-d0bad0bbd18ed187-d180d0b0d0b7d0b2d0bed0b4d0bdd0bed0b9-200d0bcd0bc-d181-d0bed0b1d180d0b5d0b7d0b8d0bdd0b5d0bdd0bdd0be.jpg
655-092,ЕРМАК Ключ разводной 250мм с обрезиненной ручкой,386.20999999999998,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2023/10/d0b5d180d0bcd0b0d0ba-d0bad0bbd18ed187-d180d0b0d0b7d0b2d0bed0b4d0bdd0bed0b9-250d0bcd0bc-d181-d0bed0b1d180d0b5d0b7d0b8d0bdd0b5d0bdd0bdd0be.jpg
108.44548,Рожок из нержавеющей стали для обуви 15см.,31,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b6d0bed0ba-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18ed189d0b5d0b9-d181d182d0b0d0bbd0b8-d0b4d0bbd18f-d0bed0b1d183d0b2d0b8-15d181.jpg
655-093,ЕРМАК Ключ разводной 300мм с обрезиненной ручкой,453.16000000000003,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2023/10/d0b5d180d0bcd0b0d0ba-d0bad0bbd18ed187-d180d0b0d0b7d0b2d0bed0b4d0bdd0bed0b9-300d0bcd0bc-d181-d0bed0b1d180d0b5d0b7d0b8d0bdd0b5d0bdd0bdd0be.jpg
лб-128,Рожок из нержавеющей стали с деревянной ручкой для обуви 45см. - лб-128 (50шт),145,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b6d0bed0ba-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18ed189d0b5d0b9-d181d182d0b0d0bbd0b8-d181-d0b4d0b5d180d0b5d0b2d18fd0bdd0bd.jpg
лб-129,Рожок из нержавеющей стали с деревянной ручкой для обуви 55см. - лб-129 (50шт),165,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b6d0bed0ba-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18ed189d0b5d0b9-d181d182d0b0d0bbd0b8-d181-d0b4d0b5d180d0b5d0b2d18fd0bdd0bd-2.jpg
лб-127,Рожок из нержавеющей стали с деревянной ручкой для обуви 70см. - лб-127 (50шт),225.75,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b6d0bed0ba-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18ed189d0b5d0b9-d181d182d0b0d0bbd0b8-d181-d0b4d0b5d180d0b5d0b2d18fd0bdd0bd-3.jpg
Р-60,Рожок металлический для обуви  60см.(120шт),90,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b6d0bed0ba-d0bcd0b5d182d0b0d0bbd0bbd0b8d187d0b5d181d0bad0b8d0b9-d0b4d0bbd18f-d0bed0b1d183d0b2d0b8-60d181d0bc-120d188d182.jpg
Р-33,Рожок металлический для обуви 33см. (270шт,42,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b6d0bed0ba-d0bcd0b5d182d0b0d0bbd0bbd0b8d187d0b5d181d0bad0b8d0b9-d0b4d0bbd18f-d0bed0b1d183d0b2d0b8-33d181d0bc-270d188d182.jpg
Р-45,Рожок металлический для обуви 45см. (180шт),49,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2024/11/rozhok-metallicheskij-dlya-obuvi-45sm.jpg
108.15506999999999,Рожок металлический для обуви 75см. (100шт),120,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b6d0bed0ba-d0bcd0b5d182d0b0d0bbd0bbd0b8d187d0b5d181d0bad0b8d0b9-d0b4d0bbd18f-d0bed0b1d183d0b2d0b8-75d181d0bc-100d188d182.jpg
108.16202,Рожок пластиковый для обуви (большой),11,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b6d0bed0ba-d0bfd0bbd0b0d181d182d0b8d0bad0bed0b2d18bd0b9-d0b4d0bbd18f-d0bed0b1d183d0b2d0b8-d0b1d0bed0bbd18cd188d0bed0b9.jpg
108.16200000000001,Рожок пластиковый для обуви (маленький),7,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b6d0bed0ba-d0bfd0bbd0b0d181d182d0b8d0bad0bed0b2d18bd0b9-d0b4d0bbd18f-d0bed0b1d183d0b2d0b8-d0bcd0b0d0bbd0b5d0bdd18cd0bad0b8.jpg
РД-58,Рожок с деревянной лакированной ручкой для обуви,157.09,"Товары для дома и дачи, Товары для дома и дачи > Товары для одежды и обуви",https://hoz-mos.ru/wp-content/uploads/2023/10/d180d0bed0b6d0bed0ba-d181-d0b4d0b5d180d0b5d0b2d18fd0bdd0bdd0bed0b9-d0bbd0b0d0bad0b8d180d0bed0b2d0b0d0bdd0bdd0bed0b9-d180d183d187d0ba.jpg
РС16-239,Роз. 2-местн. СУ с заз.конт. / РС16-239Гармония (35),183.75,"Электротовары и ремонт > Выключатели и розетки, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b7-2-d0bcd0b5d181d182d0bd-d181d183-d181-d0b7d0b0d0b7-d0bad0bed0bdd182-d180d18116-239d0b3d0b0d180d0bcd0bed0bdd0b8d18f-35.jpg
РС16-002,"Розетка  ЭЛЕКТ, двухместная для скрытой установки (полистирол) УХЛ4, 16А- 250В",95.159999999999997,"Электротовары и ремонт > Выключатели и розетки, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b7d0b5d182d0bad0b0-d18dd0bbd0b5d0bad182-d0b4d0b2d183d185d0bcd0b5d181d182d0bdd0b0d18f-d0b4d0bbd18f-d181d0bad180d18bd182d0be.jpg
736-067,"ЕРМАК Ключ рожково-накидной, 27мм, желтый цинк",164.84999999999999,,https://hoz-mos.ru/wp-content/uploads/2024/11/d0b5d180d0bcd0b0d0ba-d0bad0bbd18ed187-d180d0bed0b6d0bad0bed0b2d0be-d0bdd0b0d0bad0b8d0b4d0bdd0bed0b9-27d0bcd0bc-d0b6d0b5d0bbd182d18b.jpg
736-146,"ЕРМАК Ключ рожково-накидной, 27мм, матовый CRV",189,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d0b5d180d0bcd0b0d0ba-d0bad0bbd18ed187-d180d0bed0b6d0bad0bed0b2d0be-d0bdd0b0d0bad0b8d0b4d0bdd0bed0b9-27d0bcd0bc-d0bcd0b0d182d0bed0b2.jpg
AH-RK-2,"Розетка двухместная с крышкой, для наружной установки BH-E-110 (120шт)",103.95,"Электротовары и ремонт > Выключатели и розетки, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/rozetka-dvuhmestnaya-s-kryshkoj-dlya-nar.jpg
736-068,"ЕРМАК Ключ рожково-накидной, 30мм, желтый цинк",177.44999999999999,"Электротовары и ремонт > Строительные инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d0b5d180d0bcd0b0d0ba-d0bad0bbd18ed187-d180d0bed0b6d0bad0bed0b2d0be-d0bdd0b0d0bad0b8d0b4d0bdd0bed0b9-30d0bcd0bc-d0b6d0b5d0bbd182d18b.jpg
R2-2,"Розетка двухместная, для наружной установки",53,"Электротовары и ремонт > Выключатели и розетки, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b7d0b5d182d0bad0b0-d0b4d0b2d183d185d0bcd0b5d181d182d0bdd0b0d18f-d0b4d0bbd18f-d0bdd0b0d180d183d0b6d0bdd0bed0b9-d183d181d182.jpg
AH88-16,"Розетка двухместная, для скрытой установки Волга 10/250 (BO736)",88.819999999999993,"Электротовары и ремонт > Выключатели и розетки, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b7d0b5d182d0bad0b0-d0b4d0b2d183d185d0bcd0b5d181d182d0bdd0b0d18f-d0b4d0bbd18f-d181d0bad180d18bd182d0bed0b9-d183d181d182d0b0.jpg
736-069,"ЕРМАК Ключ рожково-накидной, 32мм, желтый цинк",225.75,,https://hoz-mos.ru/wp-content/uploads/2024/11/d0b5d180d0bcd0b0d0ba-d0bad0bbd18ed187-d180d0bed0b6d0bad0bed0b2d0be-d0bdd0b0d0bad0b8d0b4d0bdd0bed0b9-32d0bcd0bc-d0b6d0b5d0bbd182d18b.jpg
736-148,"ЕРМАК Ключ рожково-накидной, 32мм, матовый CRV",392.69999999999999,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d0b5d180d0bcd0b0d0ba-d0bad0bbd18ed187-d180d0bed0b6d0bad0bed0b2d0be-d0bdd0b0d0bad0b8d0b4d0bdd0bed0b9-32d0bcd0bc-d0bcd0b0d182d0bed0b2.jpg
РС-10-010,"Розетка двухместная, скрытой установки, без заземляющих контактов, 10а, 250в",44.43,"Электротовары и ремонт > Выключатели и розетки, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b7d0b5d182d0bad0b0-d0b4d0b2d183d185d0bcd0b5d181d182d0bdd0b0d18f-d181d0bad180d18bd182d0bed0b9-d183d181d182d0b0d0bdd0bed0b2.jpg
M-803,Пресс MAX  для чеснока (черный) - M-803 (72шт),344.39999999999998,"Кухонные принадлежности > Кухонные ножи и ножницы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bfd180d0b5d181d181-max-d0b4d0bbd18f-d187d0b5d181d0bdd0bed0bad0b0-d187d0b5d180d0bdd18bd0b9-m-803-72d188d182.jpg
108.17676,Розетка круглое керамическая 16А 250V~  РА16-У21,44.43,"Электротовары и ремонт > Выключатели и розетки, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d180d0bed0b7d0b5d182d0bad0b0-d0bad180d183d0b3d0bbd0bed0b5-d0bad0b5d180d0b0d0bcd0b8d187d0b5d181d0bad0b0d18f-16d0b0-250v-d180d0b016-d18321.jpg
